Seed,Model,Exact Match Rate (%),VBS Match Rate (%),Precision (%),Recall (%),F1-Score (%),Mean Solution Cost,Gap to BKS (%),Cost Gain vs SBS (%),SBS Solver,Strategy
12,Multi-Layer Perceptron (MLP),25.80954456308564,26.550446720418392,22.630587288363273,25.80954456308564,23.140342268944032,21420.727253577395,4.822058131436908,0.6217792001864859,PCI + GLS,Multi-Layer Perceptron (MLP)
12,Gradient Boosting Regressor,23.66528655480497,24.584876879494445,5.889866849758793,23.66528655480497,9.194129658507821,21491.385203748097,4.867134671664633,0.29397233862656647,PCI + GLS,Gradient Boosting Regressor
12,LightGBM Ranker (LTR),28.93005011985182,29.827849204619746,16.12730927884584,28.93005011985182,20.470519696518785,21354.18683082734,4.517404869453576,0.9304834167094581,PCI + GLS,LightGBM Ranker (LTR)
12,Single Best Solver (SBS: PCI + GLS),21.416430594900852,22.336020919590325,4.586634994262052,21.416430594900852,7.555213033012152,21554.75020701678,5.1517862068105185,0.0,PCI + GLS,Single Best Solver (SBS)
12,Uniform Random Selection (1/9),11.21813031161473,11.754194813684899,16.749260574855487,11.21813031161473,12.861233894608365,21690.748427398852,6.431842304513159,-0.6309431520936896,PCI + GLS,Uniform Random Selection (1/9)
12,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,21181.96793782233,3.443417697322598,1.7294668952976149,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
13,Gradient Boosting Classifier,23.324549846288978,24.602547211242864,22.180363621132827,23.324549846288978,21.705383781181308,22436.783274776757,4.731720310533289,0.9187275797393861,Christofides + GLS,Gradient Boosting Classifier
13,Random Forest Classifier,25.09881422924901,26.469038208168644,18.715410788288143,25.09881422924901,19.86000195309324,22398.546874542524,4.583462953588304,1.0875802687180756,Christofides + GLS,Random Forest Classifier
13,Multi-Layer Perceptron (MLP),21.133069828722004,22.481335090030743,19.42702276711725,21.133069828722004,19.33759144148994,22508.786729614993,5.096044689919362,0.6007589192296888,Christofides + GLS,Multi-Layer Perceptron (MLP)
13,Gradient Boosting Regressor,16.0122968818621,17.35617039964866,2.564950328688073,16.0122968818621,4.421618088481782,22644.80433318694,5.304057571095788,0.00010252974565059215,Christofides + GLS,Gradient Boosting Regressor
13,LightGBM Ranker (LTR),29.543258673693458,31.040843214756258,25.793627102118666,29.543258673693458,21.01780413957336,22397.68066168936,4.53591100156918,1.0914054815673195,Christofides + GLS,LightGBM Ranker (LTR)
13,Single Best Solver (SBS: Christofides + GLS),16.0122968818621,17.35617039964866,2.5639365143289066,16.0122968818621,4.420111631683011,22644.827550871032,5.304387649061202,0.0,Christofides + GLS,Single Best Solver (SBS)
13,Uniform Random Selection (1/9),10.88274044795784,11.576635924462012,15.588291270884808,10.88274044795784,12.364594352551489,22729.181547357635,6.359889560005024,-0.3725088932432981,Christofides + GLS,Uniform Random Selection (1/9)
13,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,22203.3356609574,3.4890556014733147,1.94963679419431,Christofides + GLS,Virtual Best Solver (VBS / Upper Bound)
14,Gradient Boosting Classifier,23.820840950639855,25.521023765996343,23.2854894211766,23.820840950639855,23.10305087488728,21268.11738269348,4.362667291722611,0.6488500712711737,Christofides + GLS,Gradient Boosting Classifier
14,Random Forest Classifier,24.76234003656307,26.640767824497257,19.48914440438509,24.76234003656307,19.79546252652783,21238.595947592934,4.219340382006914,0.7867554849008804,Christofides + GLS,Random Forest Classifier
14,Multi-Layer Perceptron (MLP),21.585923217550274,23.24040219378428,18.672836216918057,21.585923217550274,19.408907415880584,21288.201302559413,4.4751799066801645,0.5550307407750629,Christofides + GLS,Multi-Layer Perceptron (MLP)
14,Gradient Boosting Regressor,18.770566727605118,20.415904936014627,3.523341752754763,18.770566727605118,5.933021707028454,21407.0168266301,4.749028440941734,0.0,Christofides + GLS,Gradient Boosting Regressor
14,LightGBM Ranker (LTR),24.949725776965266,26.805301645338208,17.347388988564635,24.949725776965266,18.145530134733097,21235.61521937843,4.23461804473627,0.8006795558662324,Christofides + GLS,LightGBM Ranker (LTR)
14,Single Best Solver (SBS: Christofides + GLS),18.770566727605118,20.415904936014627,3.523341752754763,18.770566727605118,5.933021707028454,21407.0168266301,4.749028440941734,0.0,Christofides + GLS,Single Best Solver (SBS)
14,Uniform Random Selection (1/9),11.220292504570384,12.180073126142595,15.723179178623429,11.220292504570384,12.718285602580567,21511.026058805604,5.815657725772563,-0.4858651395374125,Christofides + GLS,Uniform Random Selection (1/9)
14,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,21051.44489640463,3.1059099561433303,1.6610064499185218,Christofides + GLS,Virtual Best Solver (VBS / Upper Bound)
15,Gradient Boosting Classifier,27.855297157622736,29.01808785529716,28.2417122377973,27.855297157622736,27.002046932328582,21875.545068906114,4.317162908860524,0.7327201092737546,PCI + GLS,Gradient Boosting Classifier
15,Random Forest Classifier,29.173126614987083,30.36606373815676,32.02483201622491,29.173126614987083,24.623776985648156,21879.69128624749,4.343676034909856,0.7139053224413546,PCI + GLS,Random Forest Classifier
15,Multi-Layer Perceptron (MLP),22.144702842377264,23.22566752799311,21.65926516820866,22.144702842377264,21.050666901166935,21933.581445592878,4.573619353957175,0.4693614944250039,PCI + GLS,Multi-Layer Perceptron (MLP)
15,Gradient Boosting Regressor,22.627045650301465,23.42377260981912,13.333542065778397,22.627045650301465,9.020209316694315,22003.713006029287,4.759236288654557,0.15111711618960433,PCI + GLS,Gradient Boosting Regressor
15,LightGBM Ranker (LTR),26.985357450473728,27.906976744186046,15.190710972854971,26.985357450473728,19.365508544770112,21880.404069767443,4.3698913843570875,0.7106708393254437,PCI + GLS,LightGBM Ranker (LTR)
15,Single Best Solver (SBS: PCI + GLS),20.146425495262704,21.046511627906977,4.058784602361711,20.146425495262704,6.75639676441601,22037.01470714901,4.860310710744371,0.0,PCI + GLS,Single Best Solver (SBS)
15,Uniform Random Selection (1/9),11.369509043927648,11.847545219638244,16.34526443520392,11.369509043927648,12.951583407578832,22174.17138242894,6.058554923771335,-0.6223922663873117,PCI + GLS,Uniform Random Selection (1/9)
15,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,21698.209101349414,3.285346915094363,1.537438760657925,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
16,Gradient Boosting Classifier,24.142702702702703,25.15459459459459,23.423522531122238,24.142702702702703,23.219987095803965,24142.871654054055,4.4599640955075435,0.7107294284923703,PCI + GLS,Gradient Boosting Classifier
16,Random Forest Classifier,28.345945945945942,29.522162162162164,25.743185233446813,28.345945945945942,24.867173800554482,24126.454875675674,4.3588527830743775,0.7782445929549987,PCI + GLS,Random Forest Classifier
16,Multi-Layer Perceptron (MLP),19.096216216216217,19.922162162162163,19.575466276098627,19.096216216216217,18.75689179270637,24184.35635315315,4.765522571416599,0.5401206636176248,PCI + GLS,Multi-Layer Perceptron (MLP)
16,Gradient Boosting Regressor,21.323243243243244,22.036756756756755,4.546807024105186,21.323243243243244,7.495360167695497,24228.77577657658,4.561991638055722,0.3574426369886568,PCI + GLS,Gradient Boosting Regressor
16,LightGBM Ranker (LTR),23.77081081081081,24.696216216216214,14.418585457007339,23.77081081081081,17.30789813246222,24117.704490090087,4.347186221829011,0.8142311737752814,PCI + GLS,LightGBM Ranker (LTR)
16,Single Best Solver (SBS: PCI + GLS),19.463783783783782,20.895135135135135,3.7883887918188455,19.463783783783782,6.342321784609485,24315.69042162162,4.948822187711197,0.0,PCI + GLS,Single Best Solver (SBS)
16,Uniform Random Selection (1/9),10.927567567567568,11.602162162162163,15.44641954053891,10.927567567567568,12.381496441014756,24415.209282882883,5.934251816917831,-0.4092783693806584,PCI + GLS,Uniform Random Selection (1/9)
16,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,23939.404418018017,3.2988341675860315,1.5475028554772536,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
17,Gradient Boosting Classifier,23.531547889241942,24.39400817067635,22.292321797409897,23.531547889241942,22.223399490830047,24300.777712210624,4.42810478712578,0.7486699230739726,Christofides + GLS,Gradient Boosting Classifier
17,Random Forest Classifier,29.881979119382663,31.130276895142988,29.291787906123517,29.881979119382663,24.409724736007092,24273.79595248903,4.287753480642873,0.8588711508659015,Christofides + GLS,Random Forest Classifier
17,Multi-Layer Perceptron (MLP),28.143440762596462,29.29641398093509,25.67522305560358,28.143440762596462,25.998735318579747,24296.902526857313,4.363551196629754,0.7644972889782916,Christofides + GLS,Multi-Layer Perceptron (MLP)
17,Gradient Boosting Regressor,18.8833408987744,19.900136177939174,3.5788533243849905,18.8833408987744,6.017284569767943,24484.21263428658,4.9197503509252,-0.000530790343848443,Christofides + GLS,Gradient Boosting Regressor
17,LightGBM Ranker (LTR),26.78620063549705,28.039037675896505,14.129007910072897,26.78620063549705,18.227559079516798,24274.587865032532,4.2486865302453305,0.8556367534248741,Christofides + GLS,LightGBM Ranker (LTR)
17,Single Best Solver (SBS: Christofides + GLS),18.93781207444394,19.954607353608715,3.586407261669547,18.93781207444394,6.030726812806664,24484.08267513996,4.9169367733842115,0.0,Christofides + GLS,Single Best Solver (SBS)
17,Uniform Random Selection (1/9),11.06218792555606,11.688606445755788,15.361948332306541,11.06218792555606,12.442234132977463,24615.825737630505,6.039423237883119,-0.538076366750341,Christofides + GLS,Uniform Random Selection (1/9)
17,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,24075.639196550157,3.1583119220763747,1.6682000465736047,Christofides + GLS,Virtual Best Solver (VBS / Upper Bound)
18,Gradient Boosting Classifier,23.65586383772441,24.84961529494055,23.009612558201102,23.65586383772441,22.72177867857105,21816.005300380817,4.654985623132943,0.7802370232803765,PCI + GLS,Gradient Boosting Classifier
18,Random Forest Classifier,27.521566798787596,28.95313592912101,22.298268639211578,27.521566798787596,23.128799185074005,21805.31612652522,4.510660757848355,0.8288516656847198,PCI + GLS,Random Forest Classifier
18,Multi-Layer Perceptron (MLP),21.44089531359291,22.522732571695034,21.151772861014027,21.44089531359291,20.37191298102707,21893.840701018107,5.036030370977879,0.426239584423175,PCI + GLS,Multi-Layer Perceptron (MLP)
18,Gradient Boosting Regressor,21.36162275588715,22.588015854511543,4.75581181355267,21.36162275588715,7.779619976762721,21925.175775238982,4.882564333949077,0.2837268469056947,PCI + GLS,Gradient Boosting Regressor
18,LightGBM Ranker (LTR),25.185357892282585,26.654231755654003,14.020023153680071,25.185357892282585,17.98453200064229,21811.414331234944,4.6130868237066105,0.8011168710900476,PCI + GLS,LightGBM Ranker (LTR)
18,Single Best Solver (SBS: PCI + GLS),19.263231522499417,20.46630916297505,3.7107208868941517,19.263231522499417,6.2227408053992095,21987.560387036607,5.226953849687123,0.0,PCI + GLS,Single Best Solver (SBS)
18,Uniform Random Selection (1/9),11.317323385404524,12.021450221496853,16.787213471730247,11.317323385404524,13.174117086597438,22098.81362399938,6.2989886408142715,-0.5059826329271431,PCI + GLS,Uniform Random Selection (1/9)
18,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,21603.528895624462,3.3758195606243784,1.7465852720912194,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
19,Gradient Boosting Classifier,30.201342281879196,31.918537375607496,28.52597950382406,30.201342281879196,28.739222589305758,22643.9961351539,4.430080829703788,0.9272939722633926,Christofides + GLS,Gradient Boosting Classifier
19,Random Forest Classifier,31.52973848646147,33.59870400370284,23.405936246632464,31.52973848646147,25.823805926440723,22652.158466404384,4.45263388978355,0.8915818903652281,Christofides + GLS,Random Forest Classifier
19,Multi-Layer Perceptron (MLP),24.179588058319833,25.679240916454525,21.970990498843186,24.179588058319833,22.391626576483553,22719.00431998766,4.707813871357904,0.599115862650813,Christofides + GLS,Multi-Layer Perceptron (MLP)
19,Gradient Boosting Regressor,20.981254339273317,22.638278176348066,4.402130336492753,20.981254339273317,7.277375921640979,22855.937869320373,5.058392435517602,0.0,Christofides + GLS,Gradient Boosting Regressor
19,LightGBM Ranker (LTR),30.502198565146955,32.49710715112242,19.845894878503582,30.502198565146955,23.05976381516259,22632.979433773045,4.394811019861803,0.9754945818548325,Christofides + GLS,LightGBM Ranker (LTR)
19,Single Best Solver (SBS: Christofides + GLS),20.981254339273317,22.638278176348066,4.402130336492753,20.981254339273317,7.277375921640979,22855.937869320373,5.058392435517602,0.0,Christofides + GLS,Single Best Solver (SBS)
19,Uniform Random Selection (1/9),10.95579726915066,11.978708632261052,16.792808854341885,10.95579726915066,12.710641666285152,22957.676070354086,6.134817990471757,-0.44512809588215113,Christofides + GLS,Uniform Random Selection (1/9)
19,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,22461.67484378616,3.390916303106048,1.7249916751980363,Christofides + GLS,Virtual Best Solver (VBS / Upper Bound)
20,Gradient Boosting Classifier,23.933630109267504,24.759206798866856,23.38000459350725,23.933630109267504,22.493981917846682,24909.62375556455,4.691183048271517,0.7221806392520939,PCI + GLS,Gradient Boosting Classifier
20,Random Forest Classifier,25.928773775799275,26.827195467422094,18.533888499128317,25.928773775799275,20.556804279779346,24921.468521516257,4.701009799695124,0.6749730801952736,PCI + GLS,Random Forest Classifier
20,Multi-Layer Perceptron (MLP),24.70659651962768,25.65762849048968,23.916900232550418,24.70659651962768,23.93693843098941,24941.948394711988,4.828961972682411,0.5933501230760362,PCI + GLS,Multi-Layer Perceptron (MLP)
20,Gradient Boosting Regressor,20.627276406313232,21.497369486038043,16.38890742334915,20.627276406313232,7.848166946563382,25095.248725212463,5.135458828942425,-0.017631506703468896,PCI + GLS,Gradient Boosting Regressor
20,LightGBM Ranker (LTR),24.755159854309998,25.58883043302307,16.00517531751574,24.755159854309998,16.98384168294411,24903.56050856603,4.597628516380099,0.74634583524884,PCI + GLS,LightGBM Ranker (LTR)
20,Single Best Solver (SBS: PCI + GLS),22.197490894374745,23.12828814245245,4.927286020058498,22.197490894374745,8.064463491018081,25090.82483474977,5.050389878890792,0.0,PCI + GLS,Single Best Solver (SBS)
20,Uniform Random Selection (1/9),11.112909753136382,11.748280048563336,15.877558140050125,11.112909753136382,12.632539154829614,25226.351436665318,6.2701204724921515,-0.5401440678341147,PCI + GLS,Uniform Random Selection (1/9)
20,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,24708.20615810064,3.5749634822351646,1.5249346291685828,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
21,Gradient Boosting Classifier,26.677039342076014,27.68615247832852,26.022964017268052,26.677039342076014,25.741995826255344,22900.92628732311,4.682593198131555,0.7016633442916508,Christofides + GLS,Gradient Boosting Classifier
21,Random Forest Classifier,25.29006445876861,26.65036674816626,21.541066520285227,25.29006445876861,20.353889096930736,22919.781988590057,4.696844699647922,0.6199050892414474,Christofides + GLS,Random Forest Classifier
21,Multi-Layer Perceptron (MLP),24.147588352967325,25.210046677039344,23.26280003361625,24.147588352967325,23.195387901158217,22919.914358746388,4.790882393704172,0.6193311327044247,Christofides + GLS,Multi-Layer Perceptron (MLP)
21,Gradient Boosting Regressor,18.844187597243835,19.902200488997554,12.890078959911474,18.844187597243835,6.2609193268647445,23062.456456990443,5.1040201599772965,0.0012690909570398786,Christofides + GLS,Gradient Boosting Regressor
21,LightGBM Ranker (LTR),23.92976216937097,25.214492109357632,12.987004093657252,23.92976216937097,16.293997385791403,22893.77087500926,4.546994919467751,0.732689187174008,Christofides + GLS,LightGBM Ranker (LTR)
21,Single Best Solver (SBS: Christofides + GLS),18.715270060013335,19.77328295176706,3.5026133341923162,18.715270060013335,5.9008640294069385,23062.749144254278,5.104921068816981,0.0,Christofides + GLS,Single Best Solver (SBS)
21,Uniform Random Selection (1/9),11.278061791509224,11.895976883751946,16.657469802884805,11.278061791509224,13.03575822401292,23197.08438912351,6.247008286885634,-0.5824771540850704,Christofides + GLS,Uniform Random Selection (1/9)
21,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,22696.85461213603,3.477498315404959,1.5865174174580319,Christofides + GLS,Virtual Best Solver (VBS / Upper Bound)
22,Gradient Boosting Classifier,19.4021128343448,20.77320746235109,19.336192954976816,19.4021128343448,18.271770903676373,21986.136989585677,4.356076464543018,0.5168281631981793,PCI + GLS,Gradient Boosting Classifier
22,Random Forest Classifier,23.501910541694762,24.958417621937514,24.228870529189496,23.501910541694762,19.207660042959912,21973.553352813364,4.2153540231263396,0.5737667741030831,PCI + GLS,Random Forest Classifier
22,Multi-Layer Perceptron (MLP),21.53742414025624,23.079343672735448,20.034136342437943,21.53742414025624,20.571185495808695,21994.84852026673,4.46735286237237,0.47741011062645305,PCI + GLS,Multi-Layer Perceptron (MLP)
22,Gradient Boosting Regressor,18.727804000899077,20.193301865587774,3.5073064269609153,18.727804000899077,5.9081467167275425,22117.177620439048,4.67631143239012,-0.07610626648193432,PCI + GLS,Gradient Boosting Regressor
22,LightGBM Ranker (LTR),22.913014160485503,24.432456731849854,11.758070324332643,22.913014160485503,15.374463692007062,21965.035543567847,4.227355918705649,0.612308273287149,PCI + GLS,LightGBM Ranker (LTR)
22,Single Best Solver (SBS: PCI + GLS),22.058889638120927,23.412002697235334,4.865946120667989,22.058889638120927,7.973112216725058,22100.357863190227,4.573657207477018,0.0,PCI + GLS,Single Best Solver (SBS)
22,Uniform Random Selection (1/9),11.166554281861092,11.944257136435155,15.90213216826827,11.166554281861092,12.705287168484473,22246.788619165352,5.851684834312473,-0.6625718772591292,PCI + GLS,Uniform Random Selection (1/9)
22,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,21787.521645313554,3.1634066311235935,1.4155255757090006,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
23,Gradient Boosting Classifier,21.35261401557286,22.64738598442714,19.813306167820237,21.35261401557286,19.71939172592539,21602.69659621802,4.794292719590522,0.513212148045647,PCI + GLS,Gradient Boosting Classifier
23,Random Forest Classifier,25.24137931034483,26.869855394883203,18.05132502526046,25.24137931034483,20.176528481424413,21587.968134964776,4.6907493973135335,0.5810410551249399,PCI + GLS,Random Forest Classifier
23,Multi-Layer Perceptron (MLP),22.74082313681869,24.298109010011125,19.952483036814492,22.74082313681869,20.211984614751067,21621.66367816092,4.870892579802195,0.42586314284069526,PCI + GLS,Multi-Layer Perceptron (MLP)
23,Gradient Boosting Regressor,19.853170189098996,21.361512791991103,3.976872968967889,19.853170189098996,6.6263863098896465,21682.389403040415,5.014856733378517,0.14620327346585915,PCI + GLS,Gradient Boosting Regressor
23,LightGBM Ranker (LTR),22.122358175750833,23.715239154616242,12.805496657480155,22.122358175750833,15.863975892448451,21605.578094178716,4.8294680302603705,0.49994200026409813,PCI + GLS,LightGBM Ranker (LTR)
23,Single Best Solver (SBS: PCI + GLS),19.034482758620687,20.440489432703004,3.6231153388822825,19.034482758620687,6.087505494066408,21714.136180941787,5.187977155476241,0.0,PCI + GLS,Single Best Solver (SBS)
23,Uniform Random Selection (1/9),11.265850945494995,12.071190211345941,15.80828036659579,11.265850945494995,12.794330094153377,21855.17216907675,6.359802507717266,-0.649512312899421,PCI + GLS,Uniform Random Selection (1/9)
23,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,21394.967267334076,3.5526477525395057,1.4698669610805957,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
24,Gradient Boosting Classifier,20.44162658504591,21.674682990817665,18.504981830439924,20.44162658504591,19.003295459084885,23476.555312636643,4.772856722216123,0.4183900186138124,PCI + GLS,Gradient Boosting Classifier
24,Random Forest Classifier,25.10275470048098,26.523830345430692,22.95588276012961,25.10275470048098,19.753580467155256,23456.342384492058,4.58905109590275,0.5041281475799648,PCI + GLS,Random Forest Classifier
24,Multi-Layer Perceptron (MLP),23.29252295583734,24.70485351989506,22.340779330490037,23.29252295583734,22.310555710570114,23494.731875819853,4.873702590605578,0.3412896347794727,PCI + GLS,Multi-Layer Perceptron (MLP)
24,Gradient Boosting Regressor,22.383034543069524,23.725404459991257,5.37332650942327,22.383034543069524,8.311038338870528,23552.395561871446,4.90867008912395,0.09669486276076666,PCI + GLS,Gradient Boosting Regressor
24,LightGBM Ranker (LTR),23.847835592479232,24.940970703979012,16.41477408814011,23.847835592479232,16.531951425944975,23458.863423699167,4.619883896219672,0.49343453688082517,PCI + GLS,LightGBM Ranker (LTR)
24,Single Best Solver (SBS: PCI + GLS),20.389156099693924,21.630957586357674,4.157176864576859,20.389156099693924,6.906231423591526,23575.19156099694,4.9780952331475055,0.0,PCI + GLS,Single Best Solver (SBS)
24,Uniform Random Selection (1/9),10.874508089199825,11.644075207695671,15.922833594515188,10.874508089199825,12.455965259940779,23720.222533158427,6.204590520549145,-0.6151847028951721,PCI + GLS,Uniform Random Selection (1/9)
24,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,23261.749191080016,3.543392011374046,1.3295432578180462,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
25,Gradient Boosting Classifier,20.12009435985417,20.866395024662236,20.192559713192782,20.12009435985417,19.634000481697893,22540.798584602187,4.708674952897709,0.4434132692525165,Christofides + GLS,Gradient Boosting Classifier
25,Random Forest Classifier,25.412824361998716,26.197726785331334,24.41844810779803,25.412824361998716,22.20675975156901,22507.226020444632,4.566173773780764,0.5916941690077033,Christofides + GLS,Random Forest Classifier
25,Multi-Layer Perceptron (MLP),17.70105082564872,18.327257130602618,17.83232886573895,17.70105082564872,17.407876856092113,22596.199278004147,4.980706111534436,0.19872344972751282,Christofides + GLS,Multi-Layer Perceptron (MLP)
25,Gradient Boosting Regressor,20.87068410894274,21.47973407677461,4.424905467700111,20.87068410894274,7.301731706904069,22643.791321752808,4.951842466506822,-0.011477684601137695,Christofides + GLS,Gradient Boosting Regressor
25,LightGBM Ranker (LTR),27.544499249410254,28.16641647008364,18.245224895473395,27.544499249410254,21.61063939588972,22498.15166916863,4.516961596847432,0.6317731145891466,Christofides + GLS,LightGBM Ranker (LTR)
25,Single Best Solver (SBS: Christofides + GLS),21.085138322968046,21.694188290799914,4.445830580986957,21.085138322968046,7.3433133786058535,22641.19263707199,4.928582900534512,0.0,Christofides + GLS,Single Best Solver (SBS)
25,Uniform Random Selection (1/9),10.93287583101008,11.323182500536136,16.296387560930807,10.93287583101008,12.611586371107968,22793.36540853528,6.137337308612903,-0.6721058113084013,Christofides + GLS,Uniform Random Selection (1/9)
25,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,22305.586896847522,3.367322304704596,1.4822794258415324,Christofides + GLS,Virtual Best Solver (VBS / Upper Bound)
26,Gradient Boosting Classifier,23.633519553072627,24.795530726256985,22.138654045055905,23.633519553072627,22.53913603434848,21210.168297951583,4.623046679586151,0.5330483736801777,Christofides + GLS,Gradient Boosting Classifier
26,Random Forest Classifier,22.726256983240223,24.205586592178772,15.290532721310262,22.726256983240223,17.42693680799998,21191.19655865922,4.507876885573286,0.6220180154082385,Christofides + GLS,Random Forest Classifier
26,Multi-Layer Perceptron (MLP),20.34413407821229,21.658100558659218,20.218322657500526,20.34413407821229,19.901771749619552,21249.516767225323,4.821895872070498,0.34852026268924136,Christofides + GLS,Multi-Layer Perceptron (MLP)
26,Gradient Boosting Regressor,19.0122905027933,20.232402234636872,3.614671901626042,19.0122905027933,6.074451447585917,21323.834651769088,4.887796412948507,0.0,Christofides + GLS,Gradient Boosting Regressor
26,LightGBM Ranker (LTR),27.55754189944134,28.920670391061453,20.864226123599558,27.55754189944134,19.649205465736138,21158.233802607076,4.347684759432243,0.7765997620332963,Christofides + GLS,LightGBM Ranker (LTR)
26,Single Best Solver (SBS: Christofides + GLS),19.0122905027933,20.232402234636872,3.614671901626042,19.0122905027933,6.074451447585917,21323.834651769088,4.887796412948507,0.0,Christofides + GLS,Single Best Solver (SBS)
26,Uniform Random Selection (1/9),11.365363128491621,12.062569832402234,16.699158262914693,11.365363128491621,13.011113252805236,21488.764230912475,6.19958594909136,-0.7734517821807623,Christofides + GLS,Uniform Random Selection (1/9)
26,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,20981.003366852885,3.2655066081769895,1.6077374942867544,Christofides + GLS,Virtual Best Solver (VBS / Upper Bound)
27,Gradient Boosting Classifier,20.762990572242927,22.034641525981144,19.747939014602306,20.762990572242927,19.77644980031489,22200.215435211576,4.790471040760379,0.32086042385898306,PCI + GLS,Gradient Boosting Classifier
27,Random Forest Classifier,23.586932690199518,25.01205875904407,23.905854921237214,23.586932690199518,20.351611934205287,22203.3435138493,4.833434392754515,0.30681532650193877,PCI + GLS,Random Forest Classifier
27,Multi-Layer Perceptron (MLP),20.67529050646788,21.67068625301469,19.357155211534245,20.67529050646788,19.807449977361493,22219.196060805378,4.979909352483845,0.23563726765455187,PCI + GLS,Multi-Layer Perceptron (MLP)
27,Gradient Boosting Regressor,21.38127603595703,22.48629686472265,14.2134150959815,21.38127603595703,7.861711641668813,22278.945772125993,5.083443621994901,-0.032639399828382425,PCI + GLS,Gradient Boosting Regressor
27,LightGBM Ranker (LTR),24.85419864064898,26.353869765402322,14.423960996489749,24.85419864064898,17.26679472947282,22175.52071914054,4.713779311297841,0.43173989064712176,PCI + GLS,LightGBM Ranker (LTR)
27,Single Best Solver (SBS: PCI + GLS),18.732734049550537,20.37272527954396,3.509153249711901,18.732734049550537,5.911012287895993,22271.676430607324,4.941713427498963,0.0,PCI + GLS,Single Best Solver (SBS)
27,Uniform Random Selection (1/9),11.335233501425126,12.071914053935542,16.137520063493373,11.335233501425126,12.867510410682595,22434.25504640795,6.257747292951429,-0.7299792465429302,PCI + GLS,Uniform Random Selection (1/9)
27,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,21976.682072644886,3.5599033056292835,1.3245269563858943,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
28,Gradient Boosting Classifier,20.856230031948883,21.823216187433438,19.397735912613793,20.856230031948883,19.198550686299583,24197.859140930064,4.437164199769397,0.5100736026853171,PCI + GLS,Gradient Boosting Classifier
28,Random Forest Classifier,23.1863684771033,24.51544195953142,22.366433434376066,23.1863684771033,18.794852493931373,24186.798423855165,4.400750962838541,0.5555499368219131,PCI + GLS,Random Forest Classifier
28,Multi-Layer Perceptron (MLP),19.931842385516507,21.248136315228965,18.803517150700962,19.931842385516507,18.282723442653033,24249.242776002844,4.625071068109934,0.2988088770893963,PCI + GLS,Multi-Layer Perceptron (MLP)
28,Gradient Boosting Regressor,21.482428115015974,22.67944621938232,4.617564221390465,21.482428115015974,7.6012659447507085,24304.738509052182,4.6829067791064025,0.07063718783840049,PCI + GLS,Gradient Boosting Regressor
28,LightGBM Ranker (LTR),23.902023429179977,25.133120340788075,16.838277873215933,23.902023429179977,16.79045304186505,24177.594689385875,4.274684278697101,0.5933912540887504,PCI + GLS,LightGBM Ranker (LTR)
28,Single Best Solver (SBS: PCI + GLS),18.521831735889243,19.637912673056444,3.4305825085259394,18.521831735889243,5.788946151575777,24321.918828541002,4.7784845091108314,0.0,PCI + GLS,Single Best Solver (SBS)
28,Uniform Random Selection (1/9),11.305644302449416,11.914802981895633,16.20447183781099,11.305644302449416,13.008596431510924,24463.54934327298,5.964414252075719,-0.5823163695694149,PCI + GLS,Uniform Random Selection (1/9)
28,Virtual Best Solver (VBS / Upper Bound),100.0,100.0,100.0,100.0,100.0,23980.508441604547,3.2078733106494743,1.40371485220081,PCI + GLS,Virtual Best Solver (VBS / Upper Bound)
29,Gradient Boosting Classifier,23.633187772925766,24.860262008733624,22.14980348536632,23.633187772925766,22.458891970397566,23563.161135371178,4.636003214017592,0.7336652310028857,Christofides + GLS,Gradient Boosting Classifier
